dataPublicada,autor_anonimo,texto,sentimento,tipoInteracao
2022-09-29 10:20:00,87,"Para você que quer entender melhor o momento e para onde vai o agronegócio, é indispensável assistir ao #AgroForum, um dos eventos mais importantes sobre cenários e tendências da economia agro.  Ao vivo agora, gratuitamente. Link na bio 😉",NEUTRAL,marcação
2022-09-29 10:15:00,4678,Prazer imenso está junto dos grandes nomes do Agronegócio brasileiro. Obrigado robertosallouti e btgpactual pelo convite . Parabéns pelo evento #BTGAGROFORUM   aggroinvest 🙏🏻🚜🚀,POSITIVE,marcação
2022-09-29 11:01:00,4678,Prazer imenso estar junto aos grandes nomes do Agronegócio e mercado financeiro.  Obrigado btgpactual e robertosallouti pelo convite e oportunidade.  aggroinvest 🚀🙏🏻🚜,POSITIVE,marcação
2022-09-29 11:20:00,4679,👏👏👏,NEUTRAL,comentário
2022-09-29 11:20:00,4679,😍😍,NEUTRAL,comentário
2022-09-29 11:19:00,4679,🔥🔥👏👏,NEUTRAL,comentário
2022-09-29 12:11:00,82,👏👏👏🚀🚀🚀👊👊👊,NEUTRAL,comentário
2022-09-29 12:02:00,4680,Conserta o erro no pix @btgpactual  está dando erro desde de manhã .,NEGATIVE,comentário
2022-09-29 12:26:00,4681,"Sou grato por estar preocupado com minha filha no hospital, não paguei as contas do hospital até que um amigo me apresentou e investi $1000 e recebi $12.000 apenas 48horas de negociação @alice_sanchez_trades",NEGATIVE,comentário
2022-09-29 12:41:00,1185,"É um prazer estar presente na 3ª Edição do AgroFórum, um encontro com os maiores representantes de agro do nosso país!  Tudo isso, promovido pela btgpactual ! Muito grato por este evento incrível.  #btg #evento #eventoagro #btgpactual",POSITIVE,marcação
2022-09-29 13:12:00,4671,Não veio link para entrar.  Impossível conectar. Lamento,NEGATIVE,comentário
2022-09-29 13:11:00,3077,Eu desistido @btgpactual pela chatisse de ter um assessor pendurado. E não adianta reclamar pq te ignoram,NEGATIVE,comentário
2022-09-29 13:40:00,4682,Start Now cnnbrasil habitos_millonarioss bank_indonesia moneymag doloreshousepiracicaba brasilparalelo carlosbolsonaro cryptonftgems ukincanada bitboy_crypto binance_us binance btgpactual bitboy_crypto cryptoplus.ir mujeres_brillantess indiancricketteam minsaude embamexeua metropoles #bitcoins #nft #brazil🇧🇷 #mexico🇲🇽 #spain🇪🇸 #canada🇨🇦 #ecuador🇪🇨 #germany🇩🇪 #usa🇺🇸 #puertorico🇵🇷,NEUTRAL,marcação
2022-09-29 13:56:00,4683,Maior Fórum de Agro do Brasil btgpactual  #agro #agronegocio #sucroenergético #juridico,NEUTRAL,marcação
2022-09-29 13:45:00,4671,@btgpactual agora consegui finalmente,NEGATIVE,resposta
2022-09-29 14:01:00,2674,"Foram dois dias intensos de treinos preparatórios em Portugal, já na contagem regressiva para o rally que acontece entre os dias 27 e 29 de outubro. 🇵🇹  Os treinos envolveram desde condições boas às mais severas da pista, possibilitando testar a Triton Sport Racing, que será pilotado por guigaspinellipiloto na competição. Além disso, também pudemos realizar algumas melhorias nos acertos de regulagem da suspensão da dirigibilidade do carro. O resultado: um carro rápido, fácil de pilotar e resistente. 🔥👏  Valeu equipe, mracing_portugal! 🤩  Acompanhe todos os detalhes desse desafio nos perfis: guigaspinellipiloto, spinelliracing e gustavogugelmin  Sigam os perfis: btgpactual, mitsubishimotorsbr, dacar_motorsport, mracing_portugal  #SpineliRacing #rally #bajaportalegre500 #4x4",NEUTRAL,marcação
2022-09-29 15:51:00,4684,"Onde deixar sua reserva de emergência!   Em um fundo DI taxa zero é a melhor opção!   Tem no btgpactual , na _vitreo ...na xpinvestimentos parece que eles iam aumentar a taxa então da uma observada nisso antes!  Também dá pra deixar no nubank (mas eles tem prazo de 30 dias para ganhar a rentabilidade então só se for deixar mais tempo que isso)  e eu deixei no picpay uma quantia pequena, pra pegar o rendimento deste último que é um pouco melhor ...  no bancointer  uma opção que eu coloquei uma graninha  no crédito privado deles de liquidez imediata, mas aí não indico pra reserva... Por ser crédito privado  Algumas opções de Fundos DI com taxa zero:  BTG – BTG Pactual Digital Tesouro Selic FI Renda fixa Simples  Órama – Órama DI FI Renda Fixa Simples LP   Toro -  Pl Selic FI Renda Fixa Simples  Ou você pode colocar direto no Tesouro Selic...  Salva esse post pra quando precisar, compartilha com os amigos e marca alguém aqui que tem que parar de pagar taxas e investir melhor!",NEGATIVE,marcação
2022-09-29 15:51:00,4685,"🎯Falaaaa turma!!!  👉Para você ingressar no mercado financeiro, primeiramente precisa abrir uma conta em alguma corretora pra adquirir a plataforma Profit e eu ofereço essa plataforma gratuita pra você(veja as condições), com atendimento totalmente humanizado,  abra sua conta no btgpactual com a melhor acessoria do Brasil dom.investimentos, com agilidade só pra você que aderir o meu link que está na Bio ou nos stories e terá a mesma acessoria que a minha!   💥Corre lá e veja as condições!",POSITIVE,marcação
2022-09-29 15:44:00,4686,❤️❤️❤️❤️,NEUTRAL,comentário
2022-09-29 15:29:00,1772,"IMERSÃO DO ZERO AO INVESTIMENTO 💶💎💸  Quando começamos a investir, é acessarmos fontes confiáveis na hora de analisar os fundamentos de uma empresa.  Por isso , desenvolvi um programa exclusivo para que você possa justamente tirar as suas dúvidas e aprender de forma simples, direta e segura a investir o seu suado Din Din.  E aí , gostou dessa ideia ? Quer saber mais ? Então clique na minha Bio e veja essas e outras informações sobre o programa : Imersão do Zero ao Investimento.",POSITIVE,marcação
2022-09-29 14:44:00,4687,Isso aqui machuca forte. xpinvestimentos spxcapital btgpactual insperedu   #brasil #petrobras #bancodobrasil #brazil #wharton #petroleum #bank,NEGATIVE,marcação
2022-09-29 16:51:00,3401,Agro_ Forum 3ª Edição. btgpactual Encontro com os maiores representantes do Agronegócio Brasileiro.,NEUTRAL,marcação
2022-09-29 16:45:00,4688,O @btgpactual e o @googlebrasil é que estão no prédio do Esteves,NEUTRAL,comentário
2022-09-29 17:08:00,4689,@isabelagimenez22 olha que legal!,POSITIVE,comentário
2022-09-29 17:20:00,94,"Como você motiva seu time?  Você sonha com ele?  Vocês crescem juntos?  Trabalhamos duro, buscamos excelência, criamos o melhor para o nosso cliente. Cuidamos de todo o processo, desde a cor da parede, a construção, até a curadoria de um conteúdo que faça o cliente sentir que valeu a pena investir o seu tempo. O sonho se torna realidade quando sai  do papel. Hoje o Agro Fórum virou uma realidade e juntos construímos mais um tijolo no btgpactual",NEUTRAL,marcação
2022-09-29 17:17:00,148,"Hoje aconteceu mais uma edição do AgroForum, evento do btgpactual para explorar as possibilidades do agronegócio, e estivemos representados pelo nosso Sócio Fundador Dênnis Lobo.  Investimentos sofisticados podem contar com produtos relacionados ao nosso agronegócio. Entre em contato e saiba mais!   Seja +MAIS!⠀ ⠀ Ouvidoria BTG Pactual:⠀ Telefone: 0800 7220 048⠀ www.btgpactual.com/ouvidoria .⠀ #maisinvestimentos #MaisAAI #btgpactual #AgroForum #BTGBankers",POSITIVE,marcação
2022-09-29 17:39:00,3664,"Hoje a Arton Advisors prestigiou o AgroForum 2022, evento conduzido pelo Banco btgpactual que contou com os maiores representantes do agro no país. Parabéns ao BTG pela excelente iniciativa!",POSITIVE,marcação
2022-09-29 17:48:00,4690,"Como protegemos seus investimentos com a inflação alta?   Para Arthur Hamer, sócio fundador da Netuno Investimentos, os fundos que mais têm sofrido atualmente são os comprados na chamada inflação curta, com vencimento em 12 ou 18 meses. Com o retorno negativo, muitos clientes têm procurado o escritório para entender o contexto.   “Temos uma política de alocação rigorosa de colocar no máximo 20% nesse tipo de ativo para não impactar muito. E nossa visão é investir em bons emissores, na inflação longa e por meio de papéis pós-fixados com vencimento apenas em 2025 ou até mesmo em 2029, além de vermos o CDI+ com bons olhos”  Quer saber mais sobre isso? Fale com nosso time!   #inflaçãoalta #investimentoseguro #investimentosinteligentes #cdi #economia #escritóriodeinvestimentos #crcnews #btgpactualdigital",NEGATIVE,marcação
2022-09-29 17:48:00,4337,"#TBT de hoje é do nosso grande ídolo Marin Cilic que ontem completou seus 34 anos. Foi emocionante e simplesmente perfeita a visita que o 3° do ranking atp da época (atual 16°) nos fez. Nossos parabéns Marin Cilic, sua visita ao nosso projeto foi um exemplo de humildade, simpatia e amor ao esporte. Nossos agradecimentos ao nosso ídolo marincilic !",NEUTRAL,marcação
2022-09-29 18:26:00,94,"Realizamos hoje o AgroForum 2022 do btgpactual   Reunimos presencialmente mais de 600 tomadores de decisão e líderes do setor para discutir sobre o setor na economia, logistica, 5G, land grabbing, Mercado de capitais etc.   Entre os painelistas convidados, contamos com a presença de Fábio Faria, Ministro das Comunicações e Marcelo Sampaio, Ministro da Infraestrutura, ao lado de vários dos maiores players do mercado.   Acreditamos muito, que o Agro é o eixo de sustentabilidade da economia Brasileira.",NEUTRAL,marcação
2022-09-29 18:59:00,2435,"@souericareis Seu lindo corpo é o que te deixa sensual, seu sorriso é o que te deixa charmosa, mas a sua personalidade é o que te deixa linda. ❤❤❤😍😍😍🔝🔝🔝😘😘😘👌👌👌😗😗😗👑👑👑😙😙😙👏👏👏😚😚😚🌹🌹🌹😇😇😇🙏🙏🙏🌟🌟🌟💎💎💎",POSITIVE,comentário
2022-09-29 19:31:00,3847,ELA VOLTOU ....REDETV NEWS.Agora eu voltei tb😍👏🙌🔥,NEGATIVE,comentário
2022-09-29 20:09:00,4373,"Hoje eu participei do agro fórum btgpactual .  Além de uma agenda completa falando de cenário político e econômico no Brasil, tivemos painéis discutindo sobre temas como:  - Mercado de Capitais e o Agro; - 5G no Agronegócio; - Logística e Infraestrutura no Brasil; - Mercado de Terras no Brasil; - Alimentação no mundo e o papel do Brasil; - E o mercado de Etanol;  Falaram nos painéis figuras como: fabiofaria.br , ministro da comunicação; marcelosampaiocf , ministro da infraestrutura; E o alto comando de empresas como nossajbs , raizen , rumologistica , entre outras.  Parabéns btgpactual , marthaleonardis pelo evento. Foi muito enriquecedor!  #agronegocio #agrobusiness #mercadofinanceiro #negocios #agrolife #agroépop #agroétop #logistica #infraestrutura #5g #etanol",POSITIVE,marcação
2022-09-29 20:40:00,3226,😍😍😍,NEUTRAL,comentário
2022-09-29 21:34:00,4630,"Você que vai começar poupar e investir certamente vai ter a dúvida de qual corretora escolher.  Você não precisa ser refém de apenas uma corretora de investimentos, é possível escolher mais de uma para operar no mercado financeiro.  Por exemplo, ao pesquisar você vai ver que uma determinada corretora oferece uma vantagem para investir em ações sendo que esse é o diferencial dela diante das suas concorrentes, portanto você, ao escolher o investimento em ações, vai usar essa corretora para fazer esse tipo de operação.   Você tem alguma dúvida sobre as corretoras de investimentos?  #investidor #investimentos #bolsadevalores #mercadofinanceiro #opções #fundosimobiliarios #ações #financeiro #poupança #corretoras #design",NEGATIVE,marcação
2022-09-29 21:33:00,4691,Tá na hora de baixa isso ai,NEGATIVE,comentário
2022-09-29 21:57:00,4692,Mais um excelente evento feito pelo @btgpactual. Valeu demais.,POSITIVE,comentário
2022-09-29 22:04:00,4693,Noite riquíssima em conhecimento com a presença do ex secretário do tesouro nacional e atual economista chefe do banco btgpactual para comemorar os 3 anos de acquavero em Fortaleza!,POSITIVE,marcação
2022-09-29 23:14:00,4694,Se eram os maiores representantes do agro brasileiro faltou convidar a coordenação do MST para tratar da potência do setor.,NEGATIVE,comentário
2022-09-29 23:14:00,4695,"@btgpactual Acho bacana a Liberação da Função Crédito vinculada a um possível Fundo de Investimento. Em resumo: o valor que você aplica, é o quão você possuirá de crédito.   Além da Rentabilidade e prazo para o cliente, a instituição possui a garantia dos valores disponibilizados ao cliente tomador.",POSITIVE,comentário
2022-09-29 23:11:00,4696,Mais um encontro com o amigo e conselheiro Mansueto Almeida btgpactual durante o evento da AquaVero.,NEUTRAL,marcação
2022-09-30 00:43:00,579,"Uma noite incrível de interação, networking e troca de conhecimentos. Parabéns a toda essa equipe acquavero que é muito diferenciada. .  Poder presenciar ícones do mercado financeiro como Mansueto Almeida, economista chefe do btgpactual e Sarah Delfim, co-gestora da dahliacapital, foi grandioso e muito enriquecedor.",POSITIVE,marcação
2022-09-30 07:10:00,4697,Admiro muito você meu orgulho 🤍🙌,POSITIVE,marcação
2022-09-30 07:25:00,4698,"O desafio é grande, mas a recompensa é maior! Trabalhar no btgpactual é aprender diariamente com grandes nomes do mercado e se desenvolver em diferentes aspectos.  Obrigado por esse encontro inspirador, lucasamadeu , rogeriokarp e marthaleonardis ! O apoio e a presença de vocês fazem toda a diferença.🤟🏼📈🚀",POSITIVE,marcação
2022-09-30 09:23:00,4699,@concearhora92,NEUTRAL,comentário
2022-09-30 19:09:00,4700,"Eu trabalho duro para o que eu quero, porque isso não virá para mim sem uma luta.  Eu tenho que ser forte e corajoso e saber que posso fazer qualquer coisa que você colocar em sua mente.  Se alguém te coloca pra baixo ou te critica, continue acreditando em você e @trade_with_patriciasfx transforme isso em algo positivo",POSITIVE,comentário
2022-09-30 19:09:00,4701,📈📈,NEUTRAL,comentário
2022-09-30 19:09:00,4523,Foi um ano fantástico para mim desde que comecei a negociar criptomoedas com @jill.diaz.trade e obrigado a dose que sempre a marca aqui nesta página,POSITIVE,comentário
2022-09-30 19:09:00,4702,Sensacional 👏👏 parabéns pelo conteúdo,POSITIVE,comentário
2022-09-30 19:09:00,438,👏👏👏👏 demais!!,POSITIVE,comentário
2022-09-30 19:09:00,25,Muito bom @ottogsparenberg 👏👏👏,POSITIVE,comentário
2022-09-30 19:09:00,770,👏👏👏👏,NEUTRAL,comentário
2022-09-30 19:09:00,4703,"@stacy__stewart____ I pray you get more recognition for your efforts dear. If the world had more souls like yours it would be a much better place. Respect, love and blessings your way @stacy__stewart____",NEUTRAL,comentário
